year,planted_acres,yield_bu_per_acre_lag1,yield_3yr_avg,state,commodity,yield_bu_per_acre
2014,109500.0,194.5,183.96666666666673,Iowa,CORN,169.3
2014,75500.0,169.3,177.9000000000001,Iowa,CORN,169.9
2014,133500.0,169.9,170.96666666666678,Iowa,CORN,173.7
2014,119500.0,173.7,178.36666666666676,Iowa,CORN,191.5
2014,98500.0,191.5,183.36666666666676,Iowa,CORN,184.9
2014,93700.0,184.9,179.8333333333334,Iowa,CORN,163.1
2014,113000.0,163.1,176.80000000000007,Iowa,CORN,182.4
2014,241000.0,182.4,171.53333333333342,Iowa,CORN,169.1
2014,89800.0,169.1,176.76666666666674,Iowa,CORN,178.8
2014,34100.0,178.8,172.93333333333342,Iowa,CORN,170.9
2014,36600.0,170.9,170.6333333333334,Iowa,CORN,162.2
2014,31700.0,162.2,165.70000000000007,Iowa,CORN,164.0
2014,33000.0,164.0,159.96666666666673,Iowa,CORN,153.7
2014,70400.0,153.7,163.03333333333342,Iowa,CORN,171.4
2014,82500.0,171.4,165.56666666666675,Iowa,CORN,171.6
2014,32300.0,171.6,172.9000000000001,Iowa,CORN,175.7
2014,59900.0,175.7,171.23333333333343,Iowa,CORN,166.4
2014,53900.0,166.4,172.73333333333343,Iowa,CORN,176.1
2014,69000.0,176.1,170.8000000000001,Iowa,CORN,169.9
2014,57600.0,169.9,172.63333333333344,Iowa,CORN,171.9
2014,50100.0,171.9,175.3333333333334,Iowa,CORN,184.2
2014,70100.0,184.2,185.03333333333345,Iowa,CORN,199.0
2014,81400.0,199.0,193.2666666666667,Iowa,CORN,196.6
2014,74100.0,196.6,198.8333333333334,Iowa,CORN,200.9
2014,118000.0,200.9,196.9000000000001,Iowa,CORN,193.2
2014,76900.0,193.2,198.23333333333343,Iowa,CORN,200.6
2014,81900.0,200.6,194.00000000000009,Iowa,CORN,188.2
2014,137000.0,188.2,192.9000000000001,Iowa,CORN,189.9
2014,53000.0,189.9,190.10000000000005,Iowa,CORN,192.2
2014,60500.0,192.2,192.43333333333345,Iowa,CORN,195.2
2014,120000.0,195.2,192.9000000000001,Iowa,CORN,191.3
2014,,191.3,188.1666666666667,Iowa,CORN,178.0
2014,,178.0,184.76666666666677,Iowa,CORN,185.0
2014,,185.0,182.00000000000009,Iowa,CORN,183.0
2014,,183.0,184.3333333333334,Iowa,CORN,185.0
2014,,185.0,184.3333333333334,Iowa,CORN,185.0
2015,,185.0,190.8333333333334,Iowa,CORN,202.5
2015,,202.5,195.4666666666668,Iowa,CORN,198.9
2015,,198.9,198.4666666666668,Iowa,CORN,194.0
2015,,194.0,195.3333333333334,Iowa,CORN,193.1
2015,,193.1,193.9666666666668,Iowa,CORN,194.8
2015,,194.8,192.3333333333334,Iowa,CORN,189.1
2015,,189.1,189.26666666666677,Iowa,CORN,183.9
2015,,183.9,178.73333333333343,Iowa,CORN,163.2
2015,,163.2,174.03333333333342,Iowa,CORN,175.0
2015,166000.0,175.0,180.30000000000007,Iowa,CORN,202.7
2015,150500.0,202.7,195.7666666666667,Iowa,CORN,209.6
2015,155500.0,209.6,205.03333333333345,Iowa,CORN,202.8
2015,93500.0,202.8,202.3000000000001,Iowa,CORN,194.5
2015,122500.0,194.5,200.20000000000007,Iowa,CORN,203.3
2015,182000.0,203.3,197.93333333333345,Iowa,CORN,196.0
2015,171500.0,196.0,201.50000000000009,Iowa,CORN,205.2
2015,126500.0,205.2,201.96666666666673,Iowa,CORN,204.7
2015,179000.0,204.7,202.46666666666673,Iowa,CORN,197.5
2015,236500.0,197.5,201.93333333333345,Iowa,CORN,203.6
2015,186000.0,203.6,202.20000000000007,Iowa,CORN,205.5
2015,258500.0,205.5,203.6666666666667,Iowa,CORN,201.9
2015,156500.0,201.9,200.23333333333343,Iowa,CORN,193.3
2015,163500.0,193.3,197.36666666666676,Iowa,CORN,196.9
2015,139500.0,196.9,195.56666666666675,Iowa,CORN,196.5
2015,198500.0,196.5,197.86666666666676,Iowa,CORN,200.2
2015,190500.0,200.2,199.30000000000007,Iowa,CORN,201.2
2015,136000.0,201.2,198.73333333333343,Iowa,CORN,194.8
2015,318500.0,194.8,198.3333333333334,Iowa,CORN,199.0
2015,151000.0,199.0,198.63333333333344,Iowa,CORN,202.1
2015,126500.0,202.1,201.56666666666675,Iowa,CORN,203.6
2015,112500.0,203.6,202.60000000000005,Iowa,CORN,202.1
2015,180000.0,202.1,201.36666666666676,Iowa,CORN,198.4
2015,90000.0,198.4,191.9666666666668,Iowa,CORN,175.4
2015,145500.0,175.4,188.9000000000001,Iowa,CORN,192.9
2015,123000.0,192.9,190.4666666666668,Iowa,CORN,203.1
2015,191500.0,203.1,195.86666666666676,Iowa,CORN,191.6
2015,148500.0,191.6,199.1666666666667,Iowa,CORN,202.8
2015,153000.0,202.8,195.86666666666676,Iowa,CORN,193.2
2015,195000.0,193.2,197.26666666666677,Iowa,CORN,195.8
2015,150500.0,195.8,195.3333333333334,Iowa,CORN,197.0
2015,190000.0,197.0,194.86666666666676,Iowa,CORN,191.8
2015,126000.0,191.8,196.9666666666668,Iowa,CORN,202.1
2015,169000.0,202.1,193.1666666666667,Iowa,CORN,185.6
2015,110000.0,185.6,192.50000000000009,Iowa,CORN,189.8
2015,177000.0,189.8,190.03333333333345,Iowa,CORN,194.7
2015,187000.0,194.7,193.3000000000001,Iowa,CORN,195.4
2015,218500.0,195.4,196.4000000000001,Iowa,CORN,199.1
2015,173500.0,199.1,194.50000000000009,Iowa,CORN,189.0
2015,116500.0,189.0,189.1000000000001,Iowa,CORN,179.2
2015,178000.0,179.2,185.9000000000001,Iowa,CORN,189.5
2015,127000.0,189.5,190.60000000000005,Iowa,CORN,203.1
2015,178500.0,203.1,187.20000000000007,Iowa,CORN,169.0
2015,168500.0,169.0,192.3000000000001,Iowa,CORN,204.8
2015,175000.0,204.8,189.70000000000007,Iowa,CORN,195.3
2015,220500.0,195.3,200.8000000000001,Iowa,CORN,202.3
2015,164000.0,202.3,196.63333333333344,Iowa,CORN,192.3
2015,137000.0,192.3,192.3333333333334,Iowa,CORN,182.4
2015,161500.0,182.4,191.53333333333345,Iowa,CORN,199.9
2015,195000.0,199.9,193.46666666666673,Iowa,CORN,198.1
2015,188500.0,198.1,199.1000000000001,Iowa,CORN,199.3
2015,172500.0,199.3,198.76666666666677,Iowa,CORN,198.9
2015,153500.0,198.9,197.70000000000007,Iowa,CORN,194.9
2015,81500.0,194.9,193.6000000000001,Iowa,CORN,187.0
2015,145000.0,187.0,193.23333333333343,Iowa,CORN,197.8
2015,164500.0,197.8,190.93333333333345,Iowa,CORN,188.0
2015,169500.0,188.0,191.76666666666677,Iowa,CORN,189.5
2015,209500.0,189.5,192.8333333333334,Iowa,CORN,201.0
2015,194000.0,201.0,192.6666666666667,Iowa,CORN,187.5
2015,157000.0,187.5,192.43333333333345,Iowa,CORN,188.8
2015,193500.0,188.8,188.1666666666667,Iowa,CORN,188.2
2015,123500.0,188.2,192.1000000000001,Iowa,CORN,199.3
2015,117500.0,199.3,192.70000000000007,Iowa,CORN,190.6
2015,111500.0,190.6,192.3333333333334,Iowa,CORN,187.1
2015,150500.0,187.1,188.10000000000005,Iowa,CORN,186.6
2015,151000.0,186.6,187.6333333333334,Iowa,CORN,189.2
2015,90000.0,189.2,184.50000000000009,Iowa,CORN,177.7
2015,110500.0,177.7,187.60000000000005,Iowa,CORN,195.9
2015,174700.0,195.9,182.00000000000009,Iowa,CORN,172.4
2015,112000.0,172.4,181.60000000000005,Iowa,CORN,176.5
2015,74400.0,176.5,172.8333333333334,Iowa,CORN,169.6
2015,137000.0,169.6,179.93333333333342,Iowa,CORN,193.7
2015,113500.0,193.7,181.06666666666675,Iowa,CORN,179.9
2015,94900.0,179.9,186.2666666666667,Iowa,CORN,185.2
2015,110500.0,185.2,176.96666666666678,Iowa,CORN,165.8
2015,244000.0,165.8,185.00000000000009,Iowa,CORN,204.0
2015,174700.0,204.0,177.9333333333334,Iowa,CORN,164.0
2015,35000.0,164.0,174.1000000000001,Iowa,CORN,154.3
2015,39000.0,154.3,156.9000000000001,Iowa,CORN,152.4
2015,37000.0,152.4,156.46666666666678,Iowa,CORN,162.7
2015,34000.0,162.7,156.6333333333334,Iowa,CORN,154.8
2015,70500.0,154.8,162.36666666666676,Iowa,CORN,169.6
2015,78500.0,169.6,167.50000000000009,Iowa,CORN,178.1
2015,56000.0,178.1,165.16666666666674,Iowa,CORN,147.8
2015,64500.0,147.8,165.4000000000001,Iowa,CORN,170.3
2015,65000.0,170.3,158.70000000000007,Iowa,CORN,158.0
2015,50000.0,158.0,156.9000000000001,Iowa,CORN,142.4
2015,70800.0,142.4,158.8000000000001,Iowa,CORN,176.0
2015,79700.0,176.0,165.6000000000001,Iowa,CORN,178.4
2015,74800.0,178.4,174.20000000000007,Iowa,CORN,168.2
2015,119000.0,168.2,175.86666666666676,Iowa,CORN,181.0
2015,76000.0,181.0,164.76666666666674,Iowa,CORN,145.1
2015,87000.0,145.1,169.26666666666674,Iowa,CORN,181.7
2015,135000.0,181.7,172.36666666666676,Iowa,CORN,190.3
2015,48900.0,190.3,176.76666666666674,Iowa,CORN,158.3
2015,57800.0,158.3,169.3000000000001,Iowa,CORN,159.3
2015,118000.0,159.3,170.86666666666676,Iowa,CORN,195.0
2015,,195.0,182.1000000000001,Iowa,CORN,192.0
2015,,192.0,190.00000000000009,Iowa,CORN,183.0
2015,,183.0,188.00000000000009,Iowa,CORN,189.0
2015,,189.0,185.00000000000009,Iowa,CORN,183.0
2015,,183.0,184.3333333333334,Iowa,CORN,181.0
2016,,181.0,189.8333333333334,Iowa,CORN,205.5
2016,,205.5,195.80000000000007,Iowa,CORN,200.9
2016,,200.9,204.30000000000007,Iowa,CORN,206.5
2016,,206.5,204.53333333333345,Iowa,CORN,206.2
2016,,206.2,206.73333333333343,Iowa,CORN,207.5
2016,,207.5,206.4000000000001,Iowa,CORN,205.5
2016,,205.5,201.36666666666676,Iowa,CORN,191.1
2016,,191.1,193.13333333333344,Iowa,CORN,182.8
2016,,182.8,191.76666666666677,Iowa,CORN,201.4
2016,170000.0,201.4,195.10000000000005,Iowa,CORN,201.1
2016,152000.0,201.1,207.4000000000001,Iowa,CORN,219.7
2016,157000.0,219.7,207.60000000000005,Iowa,CORN,202.0
2016,92000.0,202.0,203.23333333333343,Iowa,CORN,188.0
2016,124500.0,188.0,196.1666666666667,Iowa,CORN,198.5
2016,184000.0,198.5,197.8000000000001,Iowa,CORN,206.9
2016,173000.0,206.9,205.36666666666676,Iowa,CORN,210.7
2016,125000.0,210.7,207.1000000000001,Iowa,CORN,203.7
2016,182000.0,203.7,203.46666666666673,Iowa,CORN,196.0
2016,230500.0,196.0,202.96666666666673,Iowa,CORN,209.2
2016,185000.0,209.2,204.00000000000009,Iowa,CORN,206.8
2016,254000.0,206.8,209.4000000000001,Iowa,CORN,212.2
2016,181000.0,212.2,208.76666666666677,Iowa,CORN,207.3
2016,177500.0,207.3,204.36666666666676,Iowa,CORN,193.6
2016,150500.0,193.6,199.06666666666675,Iowa,CORN,196.3
2016,214000.0,196.3,198.23333333333343,Iowa,CORN,204.8
2016,200500.0,204.8,200.4666666666668,Iowa,CORN,200.3
2016,145000.0,200.3,203.73333333333343,Iowa,CORN,206.1
2016,338000.0,206.1,203.70000000000007,Iowa,CORN,204.7
2016,160500.0,204.7,203.3000000000001,Iowa,CORN,199.1
2016,139000.0,199.1,200.56666666666675,Iowa,CORN,197.9
2016,121000.0,197.9,196.1666666666667,Iowa,CORN,191.5
2016,200000.0,191.5,196.53333333333345,Iowa,CORN,200.2
2016,92000.0,200.2,198.9333333333334,Iowa,CORN,205.1
2016,154000.0,205.1,203.9000000000001,Iowa,CORN,206.4
2016,129000.0,206.4,207.36666666666676,Iowa,CORN,210.6
2016,197500.0,210.6,207.53333333333345,Iowa,CORN,205.6
2016,158000.0,205.6,207.60000000000005,Iowa,CORN,206.6
2016,153000.0,206.6,207.50000000000009,Iowa,CORN,210.3
2016,194000.0,210.3,206.4000000000001,Iowa,CORN,202.3
2016,151500.0,202.3,208.03333333333345,Iowa,CORN,211.5
2016,196000.0,211.5,205.43333333333345,Iowa,CORN,202.5
2016,132500.0,202.5,205.4000000000001,Iowa,CORN,202.2
2016,169500.0,202.2,205.1333333333334,Iowa,CORN,210.7
2016,114000.0,210.7,206.3333333333334,Iowa,CORN,206.1
2016,184000.0,206.1,208.03333333333345,Iowa,CORN,207.3
2016,195500.0,207.3,205.50000000000009,Iowa,CORN,203.1
2016,224500.0,203.1,207.9666666666668,Iowa,CORN,213.5
2016,180000.0,213.5,207.36666666666676,Iowa,CORN,205.5
2016,111000.0,205.5,205.73333333333343,Iowa,CORN,198.2
2016,183500.0,198.2,202.7666666666667,Iowa,CORN,204.6
2016,134000.0,204.6,206.2666666666667,Iowa,CORN,216.0
2016,174500.0,216.0,201.70000000000007,Iowa,CORN,184.5
2016,170000.0,184.5,204.93333333333345,Iowa,CORN,214.3
2016,180000.0,214.3,204.70000000000007,Iowa,CORN,215.3
2016,214000.0,215.3,211.1000000000001,Iowa,CORN,203.7
2016,168000.0,203.7,209.13333333333344,Iowa,CORN,208.4
2016,145500.0,208.4,205.36666666666676,Iowa,CORN,204.0
2016,166500.0,204.0,203.63333333333344,Iowa,CORN,198.5
2016,210000.0,198.5,203.8333333333334,Iowa,CORN,209.0
2016,197000.0,209.0,205.1666666666667,Iowa,CORN,208.0
2016,180000.0,208.0,210.56666666666675,Iowa,CORN,214.7
2016,161000.0,214.7,211.3333333333334,Iowa,CORN,211.3
2016,86000.0,211.3,208.6000000000001,Iowa,CORN,199.8
2016,147000.0,199.8,208.10000000000005,Iowa,CORN,213.2
2016,174500.0,213.2,208.3000000000001,Iowa,CORN,211.9
2016,166500.0,211.9,211.1666666666667,Iowa,CORN,208.4
2016,230000.0,208.4,207.03333333333345,Iowa,CORN,200.8
2016,206000.0,200.8,203.03333333333345,Iowa,CORN,199.9
2016,162500.0,199.9,205.33333333333343,Iowa,CORN,215.3
2016,193000.0,215.3,209.6666666666667,Iowa,CORN,213.8
2016,131000.0,213.8,213.23333333333343,Iowa,CORN,210.6
2016,118000.0,210.6,208.8333333333334,Iowa,CORN,202.1
2016,108000.0,202.1,200.56666666666675,Iowa,CORN,189.0
2016,158000.0,189.0,197.46666666666673,Iowa,CORN,201.3
2016,150500.0,201.3,196.86666666666676,Iowa,CORN,200.3
2016,93000.0,200.3,201.53333333333345,Iowa,CORN,203.0
2016,107000.0,203.0,206.43333333333345,Iowa,CORN,216.0
2016,115000.0,216.0,203.1000000000001,Iowa,CORN,190.3
2016,74000.0,190.3,197.9000000000001,Iowa,CORN,187.4
2016,134500.0,187.4,191.20000000000007,Iowa,CORN,195.9
2016,120000.0,195.9,188.03333333333345,Iowa,CORN,180.8
2016,100000.0,180.8,188.3666666666668,Iowa,CORN,188.4
2016,98000.0,188.4,184.9000000000001,Iowa,CORN,185.5
2016,118000.0,185.5,186.56666666666675,Iowa,CORN,185.8
2016,254500.0,185.8,193.9000000000001,Iowa,CORN,210.4
2016,82000.0,210.4,185.3666666666668,Iowa,CORN,159.9
2016,31100.0,159.9,185.53333333333345,Iowa,CORN,186.3
2016,34800.0,186.3,170.03333333333342,Iowa,CORN,163.9
2016,37000.0,163.9,177.1000000000001,Iowa,CORN,181.1
2016,31600.0,181.1,173.20000000000007,Iowa,CORN,174.6
2016,75100.0,174.6,180.4000000000001,Iowa,CORN,185.5
2016,82600.0,185.5,186.03333333333345,Iowa,CORN,198.0
2016,30000.0,198.0,187.8333333333334,Iowa,CORN,180.0
2016,55000.0,180.0,185.8333333333334,Iowa,CORN,179.5
2016,56400.0,179.5,180.8333333333334,Iowa,CORN,183.0
2016,69400.0,183.0,182.36666666666676,Iowa,CORN,184.6
2016,61000.0,184.6,180.70000000000007,Iowa,CORN,174.5
2016,48500.0,174.5,182.60000000000005,Iowa,CORN,188.7
2016,71200.0,188.7,191.06666666666675,Iowa,CORN,210.0
2016,84500.0,210.0,199.23333333333343,Iowa,CORN,199.0
2016,73700.0,199.0,202.00000000000009,Iowa,CORN,197.0
2016,119000.0,197.0,201.53333333333345,Iowa,CORN,208.6
2016,77500.0,208.6,200.06666666666675,Iowa,CORN,194.6
2016,84900.0,194.6,201.13333333333344,Iowa,CORN,200.2
2016,137000.0,200.2,199.8333333333334,Iowa,CORN,204.7
2016,55100.0,204.7,197.96666666666673,Iowa,CORN,189.0
2016,61600.0,189.0,196.86666666666676,Iowa,CORN,196.9
2016,120000.0,196.9,198.03333333333345,Iowa,CORN,208.2
2016,,208.2,202.70000000000007,Iowa,CORN,203.0
2016,,203.0,202.73333333333343,Iowa,CORN,197.0
2016,,197.0,199.6666666666667,Iowa,CORN,199.0
2016,,199.0,198.00000000000009,Iowa,CORN,198.0
2016,,198.0,197.6666666666667,Iowa,CORN,196.0
2017,,196.0,198.70000000000007,Iowa,CORN,202.1
2017,,202.1,199.13333333333344,Iowa,CORN,199.3
2017,,199.3,199.76666666666677,Iowa,CORN,197.9
2017,,197.9,200.20000000000007,Iowa,CORN,203.4
2017,,203.4,202.4666666666668,Iowa,CORN,206.1
2017,,206.1,206.13333333333344,Iowa,CORN,208.9
2017,,208.9,206.3000000000001,Iowa,CORN,203.9
2017,,203.9,206.13333333333344,Iowa,CORN,205.6
2017,,205.6,208.13333333333344,Iowa,CORN,214.9
2017,,214.9,204.06666666666675,Iowa,CORN,191.7
2017,,191.7,188.8333333333334,Iowa,CORN,159.9
2017,,159.9,177.9333333333334,Iowa,CORN,182.2
2017,166500.0,182.2,176.66666666666674,Iowa,CORN,187.9
2017,146500.0,187.9,191.26666666666677,Iowa,CORN,203.7
2017,151000.0,203.7,196.30000000000007,Iowa,CORN,197.3
2017,91000.0,197.3,199.06666666666675,Iowa,CORN,196.2
2017,119500.0,196.2,201.20000000000007,Iowa,CORN,210.1
2017,181000.0,210.1,208.4000000000001,Iowa,CORN,218.9
2017,170000.0,218.9,214.26666666666677,Iowa,CORN,213.8
2017,127000.0,213.8,214.7666666666667,Iowa,CORN,211.6
2017,174000.0,211.6,206.93333333333345,Iowa,CORN,195.4
2017,234000.0,195.4,200.00000000000009,Iowa,CORN,193.0
2017,183500.0,193.0,193.10000000000005,Iowa,CORN,190.9
2017,257000.0,190.9,201.53333333333345,Iowa,CORN,220.7
2017,162000.0,220.7,207.6666666666667,Iowa,CORN,211.4
2017,163500.0,211.4,213.6666666666667,Iowa,CORN,208.9
2017,140500.0,208.9,207.9000000000001,Iowa,CORN,203.4
2017,201000.0,203.4,206.13333333333344,Iowa,CORN,206.1
2017,188000.0,206.1,203.23333333333343,Iowa,CORN,200.2
2017,133500.0,200.2,202.4000000000001,Iowa,CORN,200.9
2017,311500.0,200.9,202.23333333333343,Iowa,CORN,205.6
2017,150000.0,205.6,206.63333333333344,Iowa,CORN,213.4
2017,123000.0,213.4,209.9000000000001,Iowa,CORN,210.7
2017,106000.0,210.7,207.53333333333345,Iowa,CORN,198.5
2017,183000.0,198.5,205.36666666666676,Iowa,CORN,206.9
2017,91500.0,206.9,198.63333333333344,Iowa,CORN,190.5
2017,143500.0,190.5,202.20000000000007,Iowa,CORN,209.2
2017,120000.0,209.2,204.13333333333344,Iowa,CORN,212.7
2017,187000.0,212.7,214.4000000000001,Iowa,CORN,221.3
2017,150500.0,221.3,209.46666666666673,Iowa,CORN,194.4
2017,151000.0,194.4,209.76666666666677,Iowa,CORN,213.6
2017,194000.0,213.6,208.6666666666667,Iowa,CORN,218.0
2017,151500.0,218.0,215.56666666666675,Iowa,CORN,215.1
2017,191000.0,215.1,213.56666666666675,Iowa,CORN,207.6
2017,124000.0,207.6,208.1333333333334,Iowa,CORN,201.7
2017,171000.0,201.7,203.00000000000009,Iowa,CORN,199.7
2017,106000.0,199.7,204.20000000000005,Iowa,CORN,211.2
2017,175000.0,211.2,202.00000000000009,Iowa,CORN,195.1
2017,182000.0,195.1,205.86666666666676,Iowa,CORN,211.3
2017,205500.0,211.3,209.43333333333345,Iowa,CORN,221.9
2017,170500.0,221.9,211.8000000000001,Iowa,CORN,202.2
2017,106500.0,202.2,207.23333333333343,Iowa,CORN,197.6
2017,175000.0,197.6,197.6666666666667,Iowa,CORN,193.2
2017,125000.0,193.2,202.1666666666667,Iowa,CORN,215.7
2017,171000.0,215.7,201.6333333333334,Iowa,CORN,196.0
2017,164500.0,196.0,202.06666666666675,Iowa,CORN,194.5
2017,172000.0,194.5,199.20000000000007,Iowa,CORN,207.1
2017,201000.0,207.1,200.70000000000007,Iowa,CORN,200.5
2017,158500.0,200.5,200.00000000000009,Iowa,CORN,192.4
2017,135500.0,192.4,193.36666666666676,Iowa,CORN,187.2
2017,160500.0,187.2,198.96666666666673,Iowa,CORN,217.3
2017,192500.0,217.3,199.70000000000007,Iowa,CORN,194.6
2017,189500.0,194.6,208.53333333333345,Iowa,CORN,213.7
2017,173000.0,213.7,204.30000000000007,Iowa,CORN,204.6
2017,148500.0,204.6,213.56666666666675,Iowa,CORN,222.4
2017,79000.0,222.4,209.1000000000001,Iowa,CORN,200.3
2017,149500.0,200.3,212.6000000000001,Iowa,CORN,215.1
2017,167500.0,215.1,205.23333333333343,Iowa,CORN,200.3
2017,168000.0,200.3,212.00000000000009,Iowa,CORN,220.6
2017,203000.0,220.6,206.26666666666677,Iowa,CORN,197.9
2017,194000.0,197.9,211.26666666666677,Iowa,CORN,215.3
2017,154500.0,215.3,211.8333333333334,Iowa,CORN,222.3
2017,197000.0,222.3,216.9666666666668,Iowa,CORN,213.3
2017,124000.0,213.3,217.43333333333345,Iowa,CORN,216.7
2017,118500.0,216.7,210.70000000000007,Iowa,CORN,202.1
2017,109500.0,202.1,210.6333333333334,Iowa,CORN,213.1
2017,153000.0,213.1,210.73333333333343,Iowa,CORN,217.0
2017,151000.0,217.0,215.8333333333334,Iowa,CORN,217.4
2017,87000.0,217.4,213.73333333333343,Iowa,CORN,206.8
2017,108500.0,206.8,214.73333333333343,Iowa,CORN,220.0
2017,108500.0,220.0,200.6666666666667,Iowa,CORN,175.2
2017,71500.0,175.2,191.70000000000007,Iowa,CORN,179.9
2017,132000.0,179.9,184.1666666666667,Iowa,CORN,197.4
2017,113000.0,197.4,193.93333333333345,Iowa,CORN,204.5
2017,91500.0,204.5,197.3333333333334,Iowa,CORN,190.1
2017,94500.0,190.1,197.9000000000001,Iowa,CORN,199.1
2017,110000.0,199.1,194.1000000000001,Iowa,CORN,193.1
2017,239500.0,193.1,196.00000000000009,Iowa,CORN,195.8
2017,80500.0,195.8,187.96666666666673,Iowa,CORN,175.0
2017,159400.0,175.0,166.8333333333334,Iowa,CORN,129.7
2017,29800.0,129.7,158.23333333333343,Iowa,CORN,170.0
2017,67900.0,170.0,157.60000000000008,Iowa,CORN,173.1
2017,75100.0,173.1,176.26666666666674,Iowa,CORN,185.7
2017,30700.0,185.7,176.23333333333343,Iowa,CORN,169.9
2017,52700.0,169.9,174.46666666666673,Iowa,CORN,167.8
2017,52100.0,167.8,161.86666666666676,Iowa,CORN,147.9
2017,60300.0,147.9,166.3000000000001,Iowa,CORN,183.2
2017,49500.0,183.2,146.1333333333334,Iowa,CORN,107.3
2017,71900.0,107.3,163.5333333333334,Iowa,CORN,200.1
2017,82500.0,200.1,167.9333333333334,Iowa,CORN,196.4
2017,74000.0,196.4,187.3333333333334,Iowa,CORN,165.5
2017,117500.0,165.5,179.4333333333334,Iowa,CORN,176.4
2017,76500.0,176.4,173.3000000000001,Iowa,CORN,178.0
2017,84300.0,178.0,190.3333333333334,Iowa,CORN,216.6
2017,134000.0,216.6,190.60000000000005,Iowa,CORN,177.2
2017,49400.0,177.2,174.00000000000009,Iowa,CORN,128.2
2017,55900.0,128.2,152.80000000000007,Iowa,CORN,153.0
2017,121500.0,153.0,167.20000000000007,Iowa,CORN,220.4
2017,,220.4,191.80000000000007,Iowa,CORN,202.0
2017,,202.0,203.46666666666673,Iowa,CORN,188.0
2017,,188.0,195.6666666666667,Iowa,CORN,197.0
2017,,197.0,192.00000000000009,Iowa,CORN,191.0
2017,,191.0,191.6666666666667,Iowa,CORN,187.0
2018,,187.0,193.6666666666667,Iowa,CORN,203.0
2018,,203.0,197.6666666666667,Iowa,CORN,203.0
2018,,203.0,198.1333333333334,Iowa,CORN,188.4
2018,,188.4,192.36666666666676,Iowa,CORN,185.7
2018,,185.7,192.80000000000007,Iowa,CORN,204.3
2018,,204.3,196.63333333333344,Iowa,CORN,199.9
2018,,199.9,203.1333333333334,Iowa,CORN,205.2
2018,,205.2,205.9000000000001,Iowa,CORN,212.6
2018,,212.6,199.96666666666673,Iowa,CORN,182.1
2018,,182.1,186.6666666666667,Iowa,CORN,165.3
2018,,165.3,181.9333333333334,Iowa,CORN,198.4
2018,164000.0,198.4,185.60000000000005,Iowa,CORN,193.1
2018,148000.0,193.1,201.60000000000005,Iowa,CORN,213.3
2018,145500.0,213.3,188.3000000000001,Iowa,CORN,158.5
2018,90000.0,158.5,177.4000000000001,Iowa,CORN,160.4
2018,110500.0,160.4,158.23333333333343,Iowa,CORN,155.8
2018,184500.0,155.8,169.73333333333343,Iowa,CORN,193.0
2018,167000.0,193.0,183.4666666666668,Iowa,CORN,201.6
2018,116000.0,201.6,191.60000000000005,Iowa,CORN,180.2
2018,166500.0,180.2,179.90000000000006,Iowa,CORN,157.9
2018,226500.0,157.9,183.96666666666673,Iowa,CORN,213.8
2018,179500.0,213.8,183.6333333333334,Iowa,CORN,179.2
2018,249000.0,179.2,201.63333333333344,Iowa,CORN,211.9
2018,165500.0,211.9,200.80000000000007,Iowa,CORN,211.3
2018,162500.0,211.3,202.53333333333345,Iowa,CORN,184.4
2018,141000.0,184.4,193.36666666666676,Iowa,CORN,184.4
2018,203000.0,184.4,191.03333333333345,Iowa,CORN,204.3
2018,184500.0,204.3,188.4666666666668,Iowa,CORN,176.7
2018,136500.0,176.7,181.10000000000005,Iowa,CORN,162.3
2018,304000.0,162.3,173.06666666666675,Iowa,CORN,180.2
2018,146500.0,180.2,178.60000000000005,Iowa,CORN,193.3
2018,120000.0,193.3,184.7666666666667,Iowa,CORN,180.8
2018,111500.0,180.8,184.70000000000007,Iowa,CORN,180.0
2018,182000.0,180.0,180.4333333333334,Iowa,CORN,180.5
2018,93500.0,180.5,186.30000000000007,Iowa,CORN,198.4
2018,146500.0,198.4,195.03333333333345,Iowa,CORN,206.2
2018,124000.0,206.2,205.6666666666667,Iowa,CORN,212.4
2018,189500.0,212.4,208.56666666666675,Iowa,CORN,207.1
2018,148500.0,207.1,204.1333333333334,Iowa,CORN,192.9
2018,149000.0,192.9,200.50000000000009,Iowa,CORN,201.5
2018,189500.0,201.5,206.4000000000001,Iowa,CORN,224.8
2018,149000.0,224.8,212.70000000000007,Iowa,CORN,211.8
2018,191500.0,211.8,212.23333333333343,Iowa,CORN,200.1
2018,131000.0,200.1,199.1333333333334,Iowa,CORN,185.5
2018,165000.0,185.5,194.56666666666675,Iowa,CORN,198.1
2018,111500.0,198.1,187.8666666666667,Iowa,CORN,180.0
2018,172000.0,180.0,190.46666666666673,Iowa,CORN,193.3
2018,183000.0,193.3,193.9000000000001,Iowa,CORN,208.4
2018,201500.0,208.4,205.23333333333343,Iowa,CORN,214.0
2018,166500.0,214.0,207.9000000000001,Iowa,CORN,201.3
2018,107000.0,201.3,202.50000000000009,Iowa,CORN,192.2
2018,173000.0,192.2,189.8333333333334,Iowa,CORN,176.0
2018,124000.0,176.0,196.80000000000007,Iowa,CORN,222.2
2018,167000.0,222.2,193.20000000000007,Iowa,CORN,181.4
2018,162000.0,181.4,205.70000000000007,Iowa,CORN,213.5
2018,172500.0,213.5,194.6666666666667,Iowa,CORN,189.1
2018,201000.0,189.1,207.30000000000007,Iowa,CORN,219.3
